date,transaction_id,user_id,sku,product_name,size,color,amount,region
2024-11-23,TXN00001591,USER001159,LM-JRN-011,Movement Journal,100ml,Eucalyptus Fresh,24,EU
2024-11-23,TXN00001832,USER001343,LM-MST-005,Cooling Mist Spray,200ml,Rose Comfort,26,EU
2024-11-23,TXN00001892,USER001385,LM-JRN-011,Movement Journal,Travel Size,Lavender Calm,24,NA
2024-11-23,TXN00002091,USER001530,LM-JRN-011,Movement Journal,200ml,Unscented,24,NA
2024-11-23,TXN00002172,USER001588,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Citrus Energy,42,NA
2024-11-23,TXN00002246,USER001644,LM-MAG-004,Magnesium Recovery Balm,Standard,Eucalyptus Fresh,42,NA
2024-11-23,TXN00002417,USER001771,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,EU
2024-11-23,TXN00002570,USER001875,LM-MST-005,Cooling Mist Spray,50ml,Unscented,26,NA
2024-11-23,TXN00002581,USER001883,LM-KIT-009,PMS Comfort Kit,100ml,Citrus Energy,65,NA
2024-11-23,TXN00002626,USER001918,LM-SOK-006,Muscle Soak Salts,Standard,Eucalyptus Fresh,32,NA
2024-11-23,TXN00002820,USER002045,LM-MAG-004,Magnesium Recovery Balm,200ml,Unscented,42,EU
2024-11-23,TXN00002823,USER002048,LM-JRN-011,Movement Journal,50ml,Rose Comfort,24,NA
2024-11-23,TXN00003067,USER002221,LM-CLO-003,Cleansing Body Cloths,100ml,Eucalyptus Fresh,18,EU
2024-11-23,TXN00003412,USER002468,LM-DEO-001,Clean Deodorant Stick,Travel Size,Eucalyptus Fresh,24,NA
2024-11-24,TXN00000060,USER000043,LM-KIT-009,PMS Comfort Kit,Standard,Rose Comfort,65,EU
2024-11-24,TXN00000123,USER000093,LM-SPF-002,SPF 50 Face Stick,Standard,Citrus Energy,28,NA
2024-11-24,TXN00000411,USER000306,LM-CLO-003,Cleansing Body Cloths,200ml,Citrus Energy,18,EU
2024-11-24,TXN00000429,USER000320,LM-KIT-009,PMS Comfort Kit,Standard,Citrus Energy,65,EU
2024-11-24,TXN00000545,USER000406,LM-MAG-004,Magnesium Recovery Balm,50ml,Lavender Calm,42,EU
2024-11-24,TXN00000598,USER000442,LM-DEO-001,Clean Deodorant Stick,Standard,Eucalyptus Fresh,24,NA
2024-11-24,TXN00000687,USER000505,LM-SOK-006,Muscle Soak Salts,50ml,Eucalyptus Fresh,32,EU
2024-11-24,TXN00000693,USER000509,LM-WSH-007,Adaptogen Body Wash,Travel Size,Lavender Calm,36,EU
2024-11-24,TXN00001524,USER001111,LM-SOK-006,Muscle Soak Salts,Standard,Eucalyptus Fresh,32,EU
2024-11-24,TXN00001551,USER001131,LM-OIL-008,Warming Body Oil,200ml,Citrus Energy,48,EU
2024-11-24,TXN00001616,USER001178,LM-MST-005,Cooling Mist Spray,200ml,Rose Comfort,26,EU
2024-11-24,TXN00002162,USER001579,LM-SPF-002,SPF 50 Face Stick,50ml,Rose Comfort,28,NA
2024-11-24,TXN00002337,USER001717,LM-SPF-002,SPF 50 Face Stick,100ml,Eucalyptus Fresh,28,EU
2024-11-24,TXN00002380,USER001747,LM-SOK-006,Muscle Soak Salts,50ml,Unscented,32,EU
2024-11-24,TXN00002418,USER001771,LM-MAG-004,Magnesium Recovery Balm,50ml,Lavender Calm,42,EU
2024-11-24,TXN00002430,USER001780,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,NA
2024-11-24,TXN00002491,USER001822,LM-SOK-006,Muscle Soak Salts,200ml,Citrus Energy,32,EU
2024-11-24,TXN00002543,USER001857,LM-DEO-001,Clean Deodorant Stick,Standard,Citrus Energy,24,EU
2024-11-24,TXN00002689,USER001961,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,NA
2024-11-24,TXN00002821,USER002046,LM-DEO-001,Clean Deodorant Stick,200ml,Eucalyptus Fresh,24,EU
2024-11-24,TXN00002888,USER002089,LM-WSH-007,Adaptogen Body Wash,Travel Size,Citrus Energy,36,EU
2024-11-24,TXN00002895,USER002095,LM-CAN-010,Ritual Grounding Candle,100ml,Eucalyptus Fresh,38,NA
2024-11-24,TXN00002908,USER002104,LM-CAN-010,Ritual Grounding Candle,Travel Size,Eucalyptus Fresh,38,EU
2024-11-24,TXN00003105,USER002246,LM-SPF-002,SPF 50 Face Stick,50ml,Eucalyptus Fresh,28,NA
2024-11-24,TXN00003241,USER002340,LM-SOK-006,Muscle Soak Salts,200ml,Eucalyptus Fresh,32,NA
2024-11-25,TXN00000082,USER000063,LM-ROL-012,Aromatherapy Roller,100ml,Eucalyptus Fresh,22,EU
2024-11-25,TXN00000346,USER000259,LM-WSH-007,Adaptogen Body Wash,100ml,Lavender Calm,36,NA
2024-11-25,TXN00000498,USER000371,LM-SPF-002,SPF 50 Face Stick,Travel Size,Eucalyptus Fresh,28,EU
2024-11-25,TXN00000667,USER000489,LM-ROL-012,Aromatherapy Roller,100ml,Rose Comfort,22,NA
2024-11-25,TXN00000796,USER000581,LM-WSH-007,Adaptogen Body Wash,50ml,Eucalyptus Fresh,36,NA
2024-11-25,TXN00000882,USER000641,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,EU
2024-11-25,TXN00000985,USER000719,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,EU
2024-11-25,TXN00001583,USER001153,LM-JRN-011,Movement Journal,200ml,Lavender Calm,24,NA
2024-11-25,TXN00001602,USER001168,LM-CAN-010,Ritual Grounding Candle,Travel Size,Lavender Calm,38,NA
2024-11-25,TXN00001734,USER001271,LM-ROL-012,Aromatherapy Roller,100ml,Citrus Energy,22,EU
2024-11-25,TXN00002261,USER001653,LM-CLO-003,Cleansing Body Cloths,50ml,Lavender Calm,18,NA
2024-11-25,TXN00002363,USER001735,LM-ROL-012,Aromatherapy Roller,100ml,Eucalyptus Fresh,22,NA
2024-11-25,TXN00002703,USER001972,LM-DEO-001,Clean Deodorant Stick,200ml,Citrus Energy,24,NA
2024-11-25,TXN00002721,USER001983,LM-CLO-003,Cleansing Body Cloths,50ml,Unscented,18,EU
2024-11-25,TXN00002764,USER002011,LM-JRN-011,Movement Journal,100ml,Lavender Calm,24,NA
2024-11-25,TXN00002818,USER002044,LM-SOK-006,Muscle Soak Salts,100ml,Rose Comfort,32,EU
2024-11-25,TXN00002882,USER002084,LM-ROL-012,Aromatherapy Roller,Travel Size,Unscented,22,EU
2024-11-25,TXN00002985,USER002160,LM-CLO-003,Cleansing Body Cloths,50ml,Rose Comfort,18,NA
2024-11-25,TXN00003024,USER002189,LM-MAG-004,Magnesium Recovery Balm,50ml,Unscented,42,NA
2024-11-25,TXN00003221,USER002325,LM-MAG-004,Magnesium Recovery Balm,50ml,Lavender Calm,42,NA
2024-11-26,TXN00000686,USER000504,LM-SPF-002,SPF 50 Face Stick,200ml,Unscented,28,NA
2024-11-26,TXN00000737,USER000537,LM-CLO-003,Cleansing Body Cloths,Travel Size,Citrus Energy,18,EU
2024-11-26,TXN00000775,USER000566,LM-KIT-009,PMS Comfort Kit,Standard,Eucalyptus Fresh,65,EU
2024-11-26,TXN00001073,USER000785,LM-JRN-011,Movement Journal,Standard,Lavender Calm,24,NA
2024-11-26,TXN00001169,USER000855,LM-KIT-009,PMS Comfort Kit,100ml,Unscented,65,EU
2024-11-26,TXN00001184,USER000866,LM-MAG-004,Magnesium Recovery Balm,200ml,Lavender Calm,42,NA
2024-11-26,TXN00001513,USER001104,LM-CAN-010,Ritual Grounding Candle,50ml,Citrus Energy,38,NA
2024-11-26,TXN00001730,USER001267,LM-CAN-010,Ritual Grounding Candle,100ml,Citrus Energy,38,EU
2024-11-26,TXN00001789,USER001311,LM-DEO-001,Clean Deodorant Stick,Standard,Unscented,24,NA
2024-11-26,TXN00001913,USER001402,LM-CAN-010,Ritual Grounding Candle,200ml,Citrus Energy,38,EU
2024-11-26,TXN00002117,USER001549,LM-KIT-009,PMS Comfort Kit,50ml,Citrus Energy,65,NA
2024-11-26,TXN00002149,USER001569,LM-SPF-002,SPF 50 Face Stick,Travel Size,Rose Comfort,28,NA
2024-11-26,TXN00002232,USER001633,LM-MST-005,Cooling Mist Spray,100ml,Citrus Energy,26,EU
2024-11-26,TXN00002343,USER001721,LM-MST-005,Cooling Mist Spray,100ml,Lavender Calm,26,NA
2024-11-26,TXN00003133,USER002267,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,NA
2024-11-26,TXN00003222,USER002326,LM-CLO-003,Cleansing Body Cloths,50ml,Citrus Energy,18,EU
2024-11-26,TXN00003369,USER002432,LM-MST-005,Cooling Mist Spray,Travel Size,Eucalyptus Fresh,26,NA
2024-11-27,TXN00000044,USER000028,LM-KIT-009,PMS Comfort Kit,50ml,Eucalyptus Fresh,65,EU
2024-11-27,TXN00000056,USER000039,LM-DEO-001,Clean Deodorant Stick,Standard,Rose Comfort,24,NA
2024-11-27,TXN00000230,USER000172,LM-SPF-002,SPF 50 Face Stick,200ml,Unscented,28,NA
2024-11-27,TXN00000243,USER000182,LM-SPF-002,SPF 50 Face Stick,Travel Size,Unscented,28,NA
2024-11-27,TXN00000272,USER000206,LM-JRN-011,Movement Journal,100ml,Citrus Energy,24,NA
2024-11-27,TXN00000365,USER000271,LM-OIL-008,Warming Body Oil,Standard,Lavender Calm,48,NA
2024-11-27,TXN00000424,USER000316,LM-SOK-006,Muscle Soak Salts,50ml,Lavender Calm,32,EU
2024-11-27,TXN00000500,USER000373,LM-MAG-004,Magnesium Recovery Balm,Standard,Citrus Energy,42,EU
2024-11-27,TXN00000689,USER000506,LM-SPF-002,SPF 50 Face Stick,Travel Size,Rose Comfort,28,EU
2024-11-27,TXN00000707,USER000519,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,NA
2024-11-27,TXN00000718,USER000527,LM-SOK-006,Muscle Soak Salts,100ml,Rose Comfort,32,NA
2024-11-27,TXN00000750,USER000547,LM-JRN-011,Movement Journal,Travel Size,Eucalyptus Fresh,24,NA
2024-11-27,TXN00000813,USER000592,LM-MST-005,Cooling Mist Spray,100ml,Lavender Calm,26,EU
2024-11-27,TXN00000904,USER000656,LM-DEO-001,Clean Deodorant Stick,50ml,Unscented,24,EU
2024-11-27,TXN00001082,USER000791,LM-MAG-004,Magnesium Recovery Balm,50ml,Citrus Energy,42,NA
2024-11-27,TXN00001283,USER000940,LM-ROL-012,Aromatherapy Roller,Travel Size,Unscented,22,EU
2024-11-27,TXN00001695,USER001237,LM-OIL-008,Warming Body Oil,50ml,Citrus Energy,48,NA
2024-11-27,TXN00001952,USER001426,LM-CAN-010,Ritual Grounding Candle,Travel Size,Eucalyptus Fresh,38,NA
2024-11-27,TXN00002021,USER001477,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,EU
2024-11-27,TXN00002178,USER001593,LM-MST-005,Cooling Mist Spray,Standard,Citrus Energy,26,NA
2024-11-27,TXN00002287,USER001674,LM-CLO-003,Cleansing Body Cloths,Travel Size,Lavender Calm,18,EU
2024-11-27,TXN00002327,USER001708,LM-SPF-002,SPF 50 Face Stick,50ml,Eucalyptus Fresh,28,NA
2024-11-27,TXN00002329,USER001709,LM-WSH-007,Adaptogen Body Wash,200ml,Rose Comfort,36,EU
2024-11-27,TXN00002359,USER001732,LM-SPF-002,SPF 50 Face Stick,Travel Size,Eucalyptus Fresh,28,NA
2024-11-27,TXN00002510,USER001836,LM-JRN-011,Movement Journal,200ml,Eucalyptus Fresh,24,NA
2024-11-27,TXN00002567,USER001872,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,EU
2024-11-27,TXN00002621,USER001914,LM-MAG-004,Magnesium Recovery Balm,50ml,Unscented,42,NA
2024-11-27,TXN00002726,USER001985,LM-SOK-006,Muscle Soak Salts,50ml,Unscented,32,EU
2024-11-27,TXN00002792,USER002028,LM-MST-005,Cooling Mist Spray,200ml,Lavender Calm,26,EU
2024-11-27,TXN00002801,USER002033,LM-KIT-009,PMS Comfort Kit,200ml,Eucalyptus Fresh,65,EU
2024-11-27,TXN00002979,USER002155,LM-WSH-007,Adaptogen Body Wash,200ml,Unscented,36,EU
2024-11-27,TXN00003263,USER002357,LM-SOK-006,Muscle Soak Salts,50ml,Unscented,32,NA
2024-11-27,TXN00003441,USER002486,LM-SOK-006,Muscle Soak Salts,Standard,Unscented,32,NA
2024-11-28,TXN00000298,USER000224,LM-CLO-003,Cleansing Body Cloths,50ml,Eucalyptus Fresh,18,NA
2024-11-28,TXN00000347,USER000259,LM-WSH-007,Adaptogen Body Wash,50ml,Rose Comfort,36,NA
2024-11-28,TXN00000589,USER000437,LM-SOK-006,Muscle Soak Salts,50ml,Rose Comfort,32,EU
2024-11-28,TXN00000657,USER000481,LM-ROL-012,Aromatherapy Roller,Standard,Eucalyptus Fresh,22,EU
2024-11-28,TXN00000909,USER000660,LM-WSH-007,Adaptogen Body Wash,200ml,Rose Comfort,36,EU
2024-11-28,TXN00000964,USER000704,LM-CAN-010,Ritual Grounding Candle,50ml,Lavender Calm,38,NA
2024-11-28,TXN00001204,USER000879,LM-WSH-007,Adaptogen Body Wash,Travel Size,Unscented,36,NA
2024-11-28,TXN00001407,USER001029,LM-CLO-003,Cleansing Body Cloths,100ml,Eucalyptus Fresh,18,NA
2024-11-28,TXN00001468,USER001069,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,NA
2024-11-28,TXN00001511,USER001102,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,EU
2024-11-28,TXN00001649,USER001203,LM-SOK-006,Muscle Soak Salts,200ml,Lavender Calm,32,NA
2024-11-28,TXN00001743,USER001278,LM-CLO-003,Cleansing Body Cloths,50ml,Citrus Energy,18,EU
2024-11-28,TXN00001855,USER001360,LM-KIT-009,PMS Comfort Kit,Travel Size,Lavender Calm,65,EU
2024-11-28,TXN00002069,USER001513,LM-DEO-001,Clean Deodorant Stick,200ml,Eucalyptus Fresh,24,EU
2024-11-28,TXN00002082,USER001523,LM-MAG-004,Magnesium Recovery Balm,200ml,Rose Comfort,42,NA
2024-11-28,TXN00002084,USER001525,LM-SOK-006,Muscle Soak Salts,Standard,Rose Comfort,32,NA
2024-11-28,TXN00002296,USER001683,LM-DEO-001,Clean Deodorant Stick,Standard,Rose Comfort,24,NA
2024-11-28,TXN00002349,USER001725,LM-WSH-007,Adaptogen Body Wash,Travel Size,Eucalyptus Fresh,36,NA
2024-11-28,TXN00002502,USER001831,LM-OIL-008,Warming Body Oil,50ml,Rose Comfort,48,NA
2024-11-28,TXN00002528,USER001847,LM-KIT-009,PMS Comfort Kit,100ml,Eucalyptus Fresh,65,NA
2024-11-28,TXN00002870,USER002077,LM-ROL-012,Aromatherapy Roller,100ml,Eucalyptus Fresh,22,NA
2024-11-28,TXN00002914,USER002109,LM-SPF-002,SPF 50 Face Stick,Standard,Lavender Calm,28,NA
2024-11-28,TXN00003129,USER002264,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,EU
2024-11-28,TXN00003179,USER002296,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,EU
2024-11-28,TXN00003193,USER002307,LM-DEO-001,Clean Deodorant Stick,200ml,Eucalyptus Fresh,24,NA
2024-11-28,TXN00003376,USER002437,LM-ROL-012,Aromatherapy Roller,Travel Size,Rose Comfort,22,NA
2024-11-29,TXN00000081,USER000062,LM-ROL-012,Aromatherapy Roller,50ml,Citrus Energy,22,EU
2024-11-29,TXN00000152,USER000113,LM-MAG-004,Magnesium Recovery Balm,50ml,Eucalyptus Fresh,42,NA
2024-11-29,TXN00000340,USER000254,LM-SPF-002,SPF 50 Face Stick,200ml,Eucalyptus Fresh,28,NA
2024-11-29,TXN00000418,USER000310,LM-DEO-001,Clean Deodorant Stick,Travel Size,Eucalyptus Fresh,24,EU
2024-11-29,TXN00000531,USER000396,LM-JRN-011,Movement Journal,Travel Size,Rose Comfort,24,NA
2024-11-29,TXN00000540,USER000402,LM-KIT-009,PMS Comfort Kit,200ml,Eucalyptus Fresh,65,NA
2024-11-29,TXN00000671,USER000493,LM-MST-005,Cooling Mist Spray,Standard,Citrus Energy,26,EU
2024-11-29,TXN00000899,USER000653,LM-ROL-012,Aromatherapy Roller,Standard,Citrus Energy,22,EU
2024-11-29,TXN00001043,USER000763,LM-CAN-010,Ritual Grounding Candle,100ml,Rose Comfort,38,NA
2024-11-29,TXN00001253,USER000917,LM-SOK-006,Muscle Soak Salts,200ml,Lavender Calm,32,EU
2024-11-29,TXN00001768,USER001296,LM-SOK-006,Muscle Soak Salts,Travel Size,Unscented,32,EU
2024-11-29,TXN00001894,USER001387,LM-CAN-010,Ritual Grounding Candle,100ml,Lavender Calm,38,NA
2024-11-29,TXN00002188,USER001600,LM-KIT-009,PMS Comfort Kit,200ml,Lavender Calm,65,EU
2024-11-29,TXN00002237,USER001637,LM-OIL-008,Warming Body Oil,Travel Size,Rose Comfort,48,EU
2024-11-29,TXN00002294,USER001681,LM-CAN-010,Ritual Grounding Candle,100ml,Lavender Calm,38,EU
2024-11-29,TXN00002714,USER001980,LM-WSH-007,Adaptogen Body Wash,200ml,Rose Comfort,36,NA
2024-11-29,TXN00002835,USER002056,LM-SPF-002,SPF 50 Face Stick,Travel Size,Lavender Calm,28,EU
2024-11-29,TXN00003080,USER002231,LM-DEO-001,Clean Deodorant Stick,Standard,Eucalyptus Fresh,24,NA
2024-11-29,TXN00003214,USER002320,LM-CAN-010,Ritual Grounding Candle,200ml,Unscented,38,NA
2024-11-29,TXN00003340,USER002411,LM-JRN-011,Movement Journal,200ml,Rose Comfort,24,NA
2024-11-30,TXN00000068,USER000051,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,EU
2024-11-30,TXN00000203,USER000154,LM-SPF-002,SPF 50 Face Stick,200ml,Rose Comfort,28,EU
2024-11-30,TXN00000389,USER000290,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,EU
2024-11-30,TXN00000932,USER000677,LM-CAN-010,Ritual Grounding Candle,100ml,Rose Comfort,38,EU
2024-11-30,TXN00001006,USER000735,LM-WSH-007,Adaptogen Body Wash,100ml,Unscented,36,NA
2024-11-30,TXN00001076,USER000786,LM-DEO-001,Clean Deodorant Stick,Standard,Citrus Energy,24,EU
2024-11-30,TXN00001083,USER000791,LM-JRN-011,Movement Journal,50ml,Eucalyptus Fresh,24,NA
2024-11-30,TXN00001207,USER000881,LM-MAG-004,Magnesium Recovery Balm,Standard,Rose Comfort,42,NA
2024-11-30,TXN00001208,USER000882,LM-KIT-009,PMS Comfort Kit,100ml,Lavender Calm,65,NA
2024-11-30,TXN00001538,USER001121,LM-SPF-002,SPF 50 Face Stick,50ml,Rose Comfort,28,EU
2024-11-30,TXN00001554,USER001132,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,EU
2024-11-30,TXN00001561,USER001137,LM-WSH-007,Adaptogen Body Wash,200ml,Lavender Calm,36,NA
2024-11-30,TXN00001570,USER001143,LM-DEO-001,Clean Deodorant Stick,Travel Size,Lavender Calm,24,NA
2024-11-30,TXN00001645,USER001200,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,NA
2024-11-30,TXN00001752,USER001285,LM-ROL-012,Aromatherapy Roller,50ml,Unscented,22,EU
2024-11-30,TXN00001867,USER001369,LM-WSH-007,Adaptogen Body Wash,100ml,Citrus Energy,36,EU
2024-11-30,TXN00002028,USER001483,LM-CAN-010,Ritual Grounding Candle,200ml,Unscented,38,NA
2024-11-30,TXN00002189,USER001601,LM-WSH-007,Adaptogen Body Wash,100ml,Rose Comfort,36,EU
2024-11-30,TXN00002247,USER001645,LM-MST-005,Cooling Mist Spray,100ml,Rose Comfort,26,EU
2024-11-30,TXN00002669,USER001948,LM-KIT-009,PMS Comfort Kit,200ml,Citrus Energy,65,EU
2024-11-30,TXN00002730,USER001989,LM-WSH-007,Adaptogen Body Wash,50ml,Rose Comfort,36,NA
2024-11-30,TXN00002936,USER002124,LM-SOK-006,Muscle Soak Salts,50ml,Lavender Calm,32,NA
2024-11-30,TXN00003070,USER002223,LM-SPF-002,SPF 50 Face Stick,200ml,Unscented,28,NA
2024-11-30,TXN00003172,USER002291,LM-KIT-009,PMS Comfort Kit,100ml,Unscented,65,NA
2024-11-30,TXN00003178,USER002296,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Eucalyptus Fresh,42,EU
2024-12-01,TXN00000067,USER000050,LM-SOK-006,Muscle Soak Salts,Standard,Unscented,32,EU
2024-12-01,TXN00000070,USER000053,LM-ROL-012,Aromatherapy Roller,Travel Size,Eucalyptus Fresh,22,EU
2024-12-01,TXN00000453,USER000340,LM-MAG-004,Magnesium Recovery Balm,50ml,Unscented,42,NA
2024-12-01,TXN00000650,USER000475,LM-CAN-010,Ritual Grounding Candle,200ml,Rose Comfort,38,EU
2024-12-01,TXN00000733,USER000535,LM-KIT-009,PMS Comfort Kit,200ml,Eucalyptus Fresh,65,NA
2024-12-01,TXN00000868,USER000632,LM-ROL-012,Aromatherapy Roller,Travel Size,Unscented,22,NA
2024-12-01,TXN00000959,USER000700,LM-KIT-009,PMS Comfort Kit,50ml,Citrus Energy,65,EU
2024-12-01,TXN00001001,USER000732,LM-SOK-006,Muscle Soak Salts,200ml,Eucalyptus Fresh,32,NA
2024-12-01,TXN00001075,USER000786,LM-WSH-007,Adaptogen Body Wash,Travel Size,Unscented,36,EU
2024-12-01,TXN00001193,USER000871,LM-MST-005,Cooling Mist Spray,Standard,Citrus Energy,26,NA
2024-12-01,TXN00001212,USER000884,LM-MAG-004,Magnesium Recovery Balm,Standard,Eucalyptus Fresh,42,NA
2024-12-01,TXN00001359,USER000994,LM-MST-005,Cooling Mist Spray,Travel Size,Unscented,26,NA
2024-12-01,TXN00001457,USER001062,LM-CLO-003,Cleansing Body Cloths,Travel Size,Eucalyptus Fresh,18,EU
2024-12-01,TXN00001490,USER001087,LM-SOK-006,Muscle Soak Salts,Travel Size,Unscented,32,NA
2024-12-01,TXN00001527,USER001113,LM-SOK-006,Muscle Soak Salts,50ml,Eucalyptus Fresh,32,NA
2024-12-01,TXN00001573,USER001146,LM-SPF-002,SPF 50 Face Stick,200ml,Lavender Calm,28,EU
2024-12-01,TXN00001736,USER001273,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,EU
2024-12-01,TXN00002016,USER001475,LM-CAN-010,Ritual Grounding Candle,Standard,Rose Comfort,38,EU
2024-12-01,TXN00002407,USER001763,LM-SOK-006,Muscle Soak Salts,Standard,Unscented,32,EU
2024-12-01,TXN00002414,USER001769,LM-ROL-012,Aromatherapy Roller,50ml,Rose Comfort,22,EU
2024-12-01,TXN00002493,USER001824,LM-OIL-008,Warming Body Oil,Travel Size,Citrus Energy,48,NA
2024-12-01,TXN00002650,USER001936,LM-ROL-012,Aromatherapy Roller,100ml,Citrus Energy,22,NA
2024-12-01,TXN00002784,USER002024,LM-CAN-010,Ritual Grounding Candle,200ml,Lavender Calm,38,EU
2024-12-01,TXN00003081,USER002231,LM-KIT-009,PMS Comfort Kit,200ml,Citrus Energy,65,NA
2024-12-01,TXN00003086,USER002234,LM-CAN-010,Ritual Grounding Candle,Travel Size,Rose Comfort,38,EU
2024-12-01,TXN00003122,USER002260,LM-JRN-011,Movement Journal,Standard,Eucalyptus Fresh,24,NA
2024-12-01,TXN00003237,USER002337,LM-ROL-012,Aromatherapy Roller,Travel Size,Unscented,22,EU
2024-12-01,TXN00003332,USER002406,LM-DEO-001,Clean Deodorant Stick,100ml,Rose Comfort,24,NA
2024-12-01,TXN00003382,USER002440,LM-OIL-008,Warming Body Oil,100ml,Unscented,48,NA
2024-12-02,TXN00000360,USER000267,LM-ROL-012,Aromatherapy Roller,200ml,Eucalyptus Fresh,22,NA
2024-12-02,TXN00000412,USER000307,LM-WSH-007,Adaptogen Body Wash,100ml,Citrus Energy,36,NA
2024-12-02,TXN00000539,USER000401,LM-DEO-001,Clean Deodorant Stick,50ml,Unscented,24,EU
2024-12-02,TXN00000546,USER000407,LM-MAG-004,Magnesium Recovery Balm,100ml,Lavender Calm,42,NA
2024-12-02,TXN00000951,USER000694,LM-ROL-012,Aromatherapy Roller,50ml,Lavender Calm,22,NA
2024-12-02,TXN00001163,USER000849,LM-MST-005,Cooling Mist Spray,100ml,Citrus Energy,26,NA
2024-12-02,TXN00001380,USER001011,LM-JRN-011,Movement Journal,50ml,Lavender Calm,24,NA
2024-12-02,TXN00001617,USER001178,LM-MST-005,Cooling Mist Spray,100ml,Rose Comfort,26,EU
2024-12-02,TXN00001624,USER001185,LM-DEO-001,Clean Deodorant Stick,200ml,Lavender Calm,24,EU
2024-12-02,TXN00001633,USER001193,LM-WSH-007,Adaptogen Body Wash,Standard,Citrus Energy,36,NA
2024-12-02,TXN00001766,USER001294,LM-DEO-001,Clean Deodorant Stick,Standard,Lavender Calm,24,EU
2024-12-02,TXN00001864,USER001366,LM-SPF-002,SPF 50 Face Stick,Travel Size,Eucalyptus Fresh,28,NA
2024-12-02,TXN00001928,USER001412,LM-WSH-007,Adaptogen Body Wash,200ml,Citrus Energy,36,EU
2024-12-02,TXN00001973,USER001440,LM-SOK-006,Muscle Soak Salts,50ml,Lavender Calm,32,NA
2024-12-02,TXN00002032,USER001486,LM-DEO-001,Clean Deodorant Stick,100ml,Eucalyptus Fresh,24,NA
2024-12-02,TXN00002276,USER001665,LM-SPF-002,SPF 50 Face Stick,Standard,Rose Comfort,28,EU
2024-12-02,TXN00002439,USER001786,LM-OIL-008,Warming Body Oil,200ml,Eucalyptus Fresh,48,EU
2024-12-02,TXN00002442,USER001788,LM-SPF-002,SPF 50 Face Stick,50ml,Lavender Calm,28,EU
2024-12-02,TXN00002482,USER001816,LM-DEO-001,Clean Deodorant Stick,50ml,Eucalyptus Fresh,24,EU
2024-12-02,TXN00002560,USER001867,LM-MAG-004,Magnesium Recovery Balm,Standard,Lavender Calm,42,EU
2024-12-02,TXN00002579,USER001881,LM-JRN-011,Movement Journal,Standard,Unscented,24,NA
2024-12-02,TXN00002841,USER002059,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,NA
2024-12-02,TXN00002865,USER002073,LM-WSH-007,Adaptogen Body Wash,100ml,Rose Comfort,36,EU
2024-12-02,TXN00002897,USER002097,LM-CAN-010,Ritual Grounding Candle,Standard,Citrus Energy,38,EU
2024-12-02,TXN00003030,USER002194,LM-MST-005,Cooling Mist Spray,100ml,Eucalyptus Fresh,26,NA
2024-12-02,TXN00003037,USER002201,LM-SPF-002,SPF 50 Face Stick,50ml,Lavender Calm,28,NA
2024-12-02,TXN00003116,USER002256,LM-OIL-008,Warming Body Oil,Travel Size,Eucalyptus Fresh,48,EU
2024-12-02,TXN00003120,USER002258,LM-KIT-009,PMS Comfort Kit,50ml,Citrus Energy,65,EU
2024-12-02,TXN00003284,USER002369,LM-CAN-010,Ritual Grounding Candle,200ml,Citrus Energy,38,EU
2024-12-03,TXN00000239,USER000178,LM-MST-005,Cooling Mist Spray,200ml,Citrus Energy,26,NA
